fold,set,accuracy,f1,tpr,tnr,gmean,batch_size,learning_rate,weight_decay,dropout_prob,seed,preprocessed_dir
4,VALIDATION,0.6,0.6,0.6666666666666666,0.5454545454545454,0.6030226891555273,32,0.001,1e-05,0.3,9,resize_cube64_hu_m300_1400
4,TEST,0.48,0.6060606060606061,0.8333333333333334,0.15384615384615385,0.3580574370197165,32,0.001,1e-05,0.3,9,resize_cube64_hu_m300_1400
5,VALIDATION,0.65,0.6666666666666666,0.7,0.6,0.648074069840786,32,0.001,1e-05,0.3,9,resize_cube64_hu_m300_1400
5,TEST,0.72,0.6956521739130435,0.7272727272727273,0.7142857142857143,0.7207499701564473,32,0.001,1e-05,0.3,9,resize_cube64_hu_m300_1400
MEAN,VALIDATION,0.6,0.6231273836765827,0.7177777777777777,0.5018181818181818,0.5928957730300384,32,0.001,1e-05,0.3,9,resize_cube64_hu_m300_1400
MEAN,TEST,0.584,0.6415915628277189,0.7787878787878789,0.4043956043956044,0.5423440894411746,32,0.001,1e-05,0.3,9,resize_cube64_hu_m300_1400
1,VALIDATION,0.5,0.6428571428571429,1.0,0.09090909090909091,0.30151134457776363,32,0.001,1e-05,0.5,9,resize_cube64_hu_m300_1400
1,TEST,0.48,0.6285714285714286,0.9166666666666666,0.07692307692307693,0.2655425022718972,32,0.001,1e-05,0.5,9,resize_cube64_hu_m300_1400
2,VALIDATION,0.7,0.6666666666666666,0.6666666666666666,0.7272727272727273,0.6963106238227914,32,0.001,1e-05,0.5,9,resize_cube64_hu_m300_1400
2,TEST,0.4,0.2857142857142857,0.25,0.5384615384615384,0.3668996928526714,32,0.001,1e-05,0.5,9,resize_cube64_hu_m300_1400
3,VALIDATION,0.65,0.36363636363636365,0.2222222222222222,1.0,0.4714045207910317,32,0.001,1e-05,0.5,9,resize_cube64_hu_m300_1400
3,TEST,0.52,0.14285714285714285,0.08333333333333333,0.9230769230769231,0.2773500981126146,32,0.001,1e-05,0.5,9,resize_cube64_hu_m300_1400
4,VALIDATION,0.5,0.5454545454545454,0.6666666666666666,0.36363636363636365,0.49236596391733095,32,0.001,1e-05,0.5,9,resize_cube64_hu_m300_1400
4,TEST,0.6,0.6666666666666666,0.8333333333333334,0.38461538461538464,0.5661385170722979,32,0.001,1e-05,0.5,9,resize_cube64_hu_m300_1400
5,VALIDATION,0.65,0.631578947368421,0.6,0.7,0.648074069840786,32,0.001,1e-05,0.5,9,resize_cube64_hu_m300_1400
5,TEST,0.76,0.7,0.6363636363636364,0.8571428571428571,0.7385489458759964,32,0.001,1e-05,0.5,9,resize_cube64_hu_m300_1400
MEAN,VALIDATION,0.6,0.5700387331966279,0.6311111111111111,0.5763636363636364,0.5219333045899408,32,0.001,1e-05,0.5,9,resize_cube64_hu_m300_1400
MEAN,TEST,0.5519999999999999,0.48476190476190484,0.5439393939393938,0.5560439560439561,0.4428959512370955,32,0.001,1e-05,0.5,9,resize_cube64_hu_m300_1400
1,VALIDATION,0.6,0.6923076923076923,1.0,0.2727272727272727,0.5222329678670935,4,0.001,0.0,0.0,9,resize_cube128_hu_m600_1500
1,TEST,0.64,0.6896551724137931,0.8333333333333334,0.46153846153846156,0.6201736729460423,4,0.001,0.0,0.0,9,resize_cube128_hu_m600_1500
2,VALIDATION,0.8,0.8181818181818182,1.0,0.6363636363636364,0.7977240352174656,4,0.001,0.0,0.0,9,resize_cube128_hu_m600_1500
2,TEST,0.48,0.38095238095238093,0.3333333333333333,0.6153846153846154,0.4529108136578383,4,0.001,0.0,0.0,9,resize_cube128_hu_m600_1500
3,VALIDATION,0.75,0.7368421052631579,0.7777777777777778,0.7272727272727273,0.7521014330903549,4,0.001,0.0,0.0,9,resize_cube128_hu_m600_1500
3,TEST,0.52,0.5384615384615384,0.5833333333333334,0.46153846153846156,0.5188745216627708,4,0.001,0.0,0.0,9,resize_cube128_hu_m600_1500
4,VALIDATION,0.7,0.6666666666666666,0.6666666666666666,0.7272727272727273,0.6963106238227914,4,0.001,0.0,0.0,9,resize_cube128_hu_m600_1500
4,TEST,0.6,0.6428571428571429,0.75,0.46153846153846156,0.5883484054145521,4,0.001,0.0,0.0,9,resize_cube128_hu_m600_1500
5,VALIDATION,0.7,0.625,0.5,0.9,0.6708203932499369,4,0.001,0.0,0.0,9,resize_cube128_hu_m600_1500
5,TEST,0.8,0.7368421052631579,0.6363636363636364,0.9285714285714286,0.7687061147858074,4,0.001,0.0,0.0,9,resize_cube128_hu_m600_1500
MEAN,VALIDATION,0.71,0.707799656483867,0.7888888888888889,0.6527272727272726,0.6878378906495285,4,0.001,0.0,0.0,9,resize_cube128_hu_m600_1500
MEAN,TEST,0.608,0.5977536679896026,0.6272727272727272,0.5857142857142857,0.5898027056934022,4,0.001,0.0,0.0,9,resize_cube128_hu_m600_1500
1,VALIDATION,0.5,0.5454545454545454,0.6666666666666666,0.36363636363636365,0.49236596391733095,4,0.001,0.0,0.3,9,resize_cube128_hu_m600_1500
1,TEST,0.6,0.6666666666666666,0.8333333333333334,0.38461538461538464,0.5661385170722979,4,0.001,0.0,0.3,9,resize_cube128_hu_m600_1500
2,VALIDATION,0.75,0.7368421052631579,0.7777777777777778,0.7272727272727273,0.7521014330903549,4,0.001,0.0,0.3,9,resize_cube128_hu_m600_1500
2,TEST,0.48,0.43478260869565216,0.4166666666666667,0.5384615384615384,0.47366546671567095,4,0.001,0.0,0.3,9,resize_cube128_hu_m600_1500
3,VALIDATION,0.65,0.6666666666666666,0.7777777777777778,0.5454545454545454,0.6513389472789296,4,0.001,0.0,0.3,9,resize_cube128_hu_m600_1500
3,TEST,0.6,0.6666666666666666,0.8333333333333334,0.38461538461538464,0.5661385170722979,4,0.001,0.0,0.3,9,resize_cube128_hu_m600_1500
4,VALIDATION,0.75,0.7368421052631579,0.7777777777777778,0.7272727272727273,0.7521014330903549,4,0.001,0.0,0.3,9,resize_cube128_hu_m600_1500
4,TEST,0.36,0.4666666666666667,0.5833333333333334,0.15384615384615385,0.29957234475763905,4,0.001,0.0,0.3,9,resize_cube128_hu_m600_1500
5,VALIDATION,0.7,0.7272727272727273,0.8,0.6,0.6928203230275509,4,0.001,0.0,0.3,9,resize_cube128_hu_m600_1500
5,TEST,0.6,0.6428571428571429,0.8181818181818182,0.42857142857142855,0.592156525463792,4,0.001,0.0,0.3,9,resize_cube128_hu_m600_1500
MEAN,VALIDATION,0.6699999999999999,0.6826156299840511,0.76,0.5927272727272727,0.6681456200809043,4,0.001,0.0,0.3,9,resize_cube128_hu_m600_1500
MEAN,TEST,0.528,0.575527950310559,0.696969696969697,0.37802197802197807,0.49953427421633956,4,0.001,0.0,0.3,9,resize_cube128_hu_m600_1500
1,VALIDATION,0.6,0.42857142857142855,0.3333333333333333,0.8181818181818182,0.5222329678670935,4,0.001,0.0,0.5,9,resize_cube128_hu_m600_1500
1,TEST,0.52,0.25,0.16666666666666666,0.8461538461538461,0.3755338080994054,4,0.001,0.0,0.5,9,resize_cube128_hu_m600_1500
2,VALIDATION,0.8,0.8,0.8888888888888888,0.7272727272727273,0.8040302522073697,4,0.001,0.0,0.5,9,resize_cube128_hu_m600_1500
2,TEST,0.52,0.5384615384615384,0.5833333333333334,0.46153846153846156,0.5188745216627708,4,0.001,0.0,0.5,9,resize_cube128_hu_m600_1500
3,VALIDATION,0.65,0.6956521739130435,0.8888888888888888,0.45454545454545453,0.6356417261637282,4,0.001,0.0,0.5,9,resize_cube128_hu_m600_1500
3,TEST,0.72,0.7741935483870968,1.0,0.46153846153846156,0.6793662204867574,4,0.001,0.0,0.5,9,resize_cube128_hu_m600_1500
4,VALIDATION,0.7,0.6666666666666666,0.6666666666666666,0.7272727272727273,0.6963106238227914,4,0.001,0.0,0.5,9,resize_cube128_hu_m600_1500
4,TEST,0.52,0.5,0.5,0.5384615384615384,0.5188745216627708,4,0.001,0.0,0.5,9,resize_cube128_hu_m600_1500
5,VALIDATION,0.65,0.6666666666666666,0.7,0.6,0.648074069840786,4,0.001,0.0,0.5,9,resize_cube128_hu_m600_1500
5,TEST,0.68,0.6666666666666666,0.7272727272727273,0.6428571428571429,0.6837634587578277,4,0.001,0.0,0.5,9,resize_cube128_hu_m600_1500
MEAN,VALIDATION,0.6799999999999999,0.651511387163561,0.6955555555555554,0.6654545454545455,0.6612579279803537,4,0.001,0.0,0.5,9,resize_cube128_hu_m600_1500
MEAN,TEST,0.5920000000000001,0.5458643507030604,0.5954545454545455,0.59010989010989,0.5552825061339065,4,0.001,0.0,0.5,9,resize_cube128_hu_m600_1500
1,VALIDATION,0.6,0.5555555555555556,0.5555555555555556,0.6363636363636364,0.5945883900105632,4,0.001,1e-05,0.0,9,resize_cube128_hu_m600_1500
1,TEST,0.6,0.5833333333333334,0.5833333333333334,0.6153846153846154,0.5991446895152781,4,0.001,1e-05,0.0,9,resize_cube128_hu_m600_1500
2,VALIDATION,0.75,0.7619047619047619,0.8888888888888888,0.6363636363636364,0.7521014330903549,4,0.001,1e-05,0.0,9,resize_cube128_hu_m600_1500
2,TEST,0.44,0.36363636363636365,0.3333333333333333,0.5384615384615384,0.4236592728681617,4,0.001,1e-05,0.0,9,resize_cube128_hu_m600_1500
3,VALIDATION,0.7,0.7,0.7777777777777778,0.6363636363636364,0.7035264706814485,4,0.001,1e-05,0.0,9,resize_cube128_hu_m600_1500
3,TEST,0.52,0.5,0.5,0.5384615384615384,0.5188745216627708,4,0.001,1e-05,0.0,9,resize_cube128_hu_m600_1500
4,VALIDATION,0.7,0.7,0.7777777777777778,0.6363636363636364,0.7035264706814485,4,0.001,1e-05,0.0,9,resize_cube128_hu_m600_1500
4,TEST,0.52,0.5714285714285714,0.6666666666666666,0.38461538461538464,0.5063696835418333,4,0.001,1e-05,0.0,9,resize_cube128_hu_m600_1500
5,VALIDATION,0.7,0.7272727272727273,0.8,0.6,0.6928203230275509,4,0.001,1e-05,0.0,9,resize_cube128_hu_m600_1500
5,TEST,0.72,0.6956521739130435,0.7272727272727273,0.7142857142857143,0.7207499701564473,4,0.001,1e-05,0.0,9,resize_cube128_hu_m600_1500
MEAN,VALIDATION,0.6900000000000001,0.688946608946609,0.76,0.6290909090909091,0.6893126174982733,4,0.001,1e-05,0.0,9,resize_cube128_hu_m600_1500
MEAN,TEST,0.5599999999999999,0.5428100884622624,0.5621212121212121,0.5582417582417583,0.5537596275488983,4,0.001,1e-05,0.0,9,resize_cube128_hu_m600_1500
1,VALIDATION,0.5,0.5454545454545454,0.6666666666666666,0.36363636363636365,0.49236596391733095,4,0.001,1e-05,0.3,9,resize_cube128_hu_m600_1500
1,TEST,0.64,0.6896551724137931,0.8333333333333334,0.46153846153846156,0.6201736729460423,4,0.001,1e-05,0.3,9,resize_cube128_hu_m600_1500
2,VALIDATION,0.75,0.7368421052631579,0.7777777777777778,0.7272727272727273,0.7521014330903549,4,0.001,1e-05,0.3,9,resize_cube128_hu_m600_1500
2,TEST,0.48,0.38095238095238093,0.3333333333333333,0.6153846153846154,0.4529108136578383,4,0.001,1e-05,0.3,9,resize_cube128_hu_m600_1500
3,VALIDATION,0.6,0.6,0.6666666666666666,0.5454545454545454,0.6030226891555273,4,0.001,1e-05,0.3,9,resize_cube128_hu_m600_1500
3,TEST,0.68,0.7142857142857143,0.8333333333333334,0.5384615384615384,0.6698641270570836,4,0.001,1e-05,0.3,9,resize_cube128_hu_m600_1500
4,VALIDATION,0.65,0.631578947368421,0.6666666666666666,0.6363636363636364,0.6513389472789296,4,0.001,1e-05,0.3,9,resize_cube128_hu_m600_1500
4,TEST,0.44,0.5625,0.75,0.15384615384615385,0.3396831102433787,4,0.001,1e-05,0.3,9,resize_cube128_hu_m600_1500
5,VALIDATION,0.65,0.6666666666666666,0.7,0.6,0.648074069840786,4,0.001,1e-05,0.3,9,resize_cube128_hu_m600_1500
5,TEST,0.68,0.6923076923076923,0.8181818181818182,0.5714285714285714,0.6837634587578277,4,0.001,1e-05,0.3,9,resize_cube128_hu_m600_1500
MEAN,VALIDATION,0.63,0.6361084529505582,0.6955555555555556,0.5745454545454545,0.6293806206565857,4,0.001,1e-05,0.3,9,resize_cube128_hu_m600_1500
MEAN,TEST,0.5840000000000001,0.6079401919919162,0.7136363636363636,0.4681318681318681,0.5532790365324342,4,0.001,1e-05,0.3,9,resize_cube128_hu_m600_1500
1,VALIDATION,0.55,0.5263157894736842,0.5555555555555556,0.5454545454545454,0.5504818825631803,4,0.001,1e-05,0.5,9,resize_cube128_hu_m600_1500
1,TEST,0.72,0.72,0.75,0.6923076923076923,0.7205766921228921,4,0.001,1e-05,0.5,9,resize_cube128_hu_m600_1500
2,VALIDATION,0.75,0.7368421052631579,0.7777777777777778,0.7272727272727273,0.7521014330903549,4,0.001,1e-05,0.5,9,resize_cube128_hu_m600_1500
2,TEST,0.52,0.45454545454545453,0.4166666666666667,0.6153846153846154,0.5063696835418333,4,0.001,1e-05,0.5,9,resize_cube128_hu_m600_1500
3,VALIDATION,0.65,0.631578947368421,0.6666666666666666,0.6363636363636364,0.6513389472789296,4,0.001,1e-05,0.5,9,resize_cube128_hu_m600_1500
3,TEST,0.76,0.7692307692307693,0.8333333333333334,0.6923076923076923,0.75955452531275,4,0.001,1e-05,0.5,9,resize_cube128_hu_m600_1500
4,VALIDATION,0.7,0.625,0.5555555555555556,0.8181818181818182,0.6741998624632421,4,0.001,1e-05,0.5,9,resize_cube128_hu_m600_1500
4,TEST,0.52,0.5714285714285714,0.6666666666666666,0.38461538461538464,0.5063696835418333,4,0.001,1e-05,0.5,9,resize_cube128_hu_m600_1500
5,VALIDATION,0.7,0.6666666666666666,0.6,0.8,0.6928203230275509,4,0.001,1e-05,0.5,9,resize_cube128_hu_m600_1500
5,TEST,0.76,0.6666666666666666,0.5454545454545454,0.9285714285714286,0.7116835718867666,4,0.001,1e-05,0.5,9,resize_cube128_hu_m600_1500
MEAN,VALIDATION,0.6700000000000002,0.6372807017543859,0.6311111111111111,0.7054545454545454,0.6641884896846515,4,0.001,1e-05,0.5,9,resize_cube128_hu_m600_1500
MEAN,TEST,0.656,0.6363742923742923,0.6424242424242423,0.6626373626373626,0.6409108312812151,4,0.001,1e-05,0.5,9,resize_cube128_hu_m600_1500
1,VALIDATION,0.5,0.5,0.5555555555555556,0.45454545454545453,0.502518907629606,8,0.001,0.0,0.0,9,resize_cube128_hu_m600_1500
1,TEST,0.52,0.45454545454545453,0.4166666666666667,0.6153846153846154,0.5063696835418333,8,0.001,0.0,0.0,9,resize_cube128_hu_m600_1500
2,VALIDATION,0.75,0.6666666666666666,0.5555555555555556,0.9090909090909091,0.7106690545187014,8,0.001,0.0,0.0,9,resize_cube128_hu_m600_1500
2,TEST,0.64,0.4,0.25,1.0,0.5,8,0.001,0.0,0.0,9,resize_cube128_hu_m600_1500
3,VALIDATION,0.65,0.6956521739130435,0.8888888888888888,0.45454545454545453,0.6356417261637282,8,0.001,0.0,0.0,9,resize_cube128_hu_m600_1500
3,TEST,0.52,0.625,0.8333333333333334,0.23076923076923078,0.4385290096535146,8,0.001,0.0,0.0,9,resize_cube128_hu_m600_1500
4,VALIDATION,0.65,0.631578947368421,0.6666666666666666,0.6363636363636364,0.6513389472789296,8,0.001,0.0,0.0,9,resize_cube128_hu_m600_1500
4,TEST,0.44,0.5,0.5833333333333334,0.3076923076923077,0.42365927286816174,8,0.001,0.0,0.0,9,resize_cube128_hu_m600_1500
5,VALIDATION,0.6,0.6363636363636364,0.7,0.5,0.5916079783099616,8,0.001,0.0,0.0,9,resize_cube128_hu_m600_1500
5,TEST,0.68,0.6363636363636364,0.6363636363636364,0.7142857142857143,0.674199862463242,8,0.001,0.0,0.0,9,resize_cube128_hu_m600_1500
MEAN,VALIDATION,0.63,0.6260522848623535,0.6733333333333332,0.5909090909090909,0.6183553227801853,8,0.001,0.0,0.0,9,resize_cube128_hu_m600_1500
MEAN,TEST,0.56,0.5231818181818182,0.543939393939394,0.5736263736263737,0.5085515657053503,8,0.001,0.0,0.0,9,resize_cube128_hu_m600_1500
1,VALIDATION,0.45,0.5217391304347826,0.6666666666666666,0.2727272727272727,0.42640143271122083,8,0.001,0.0,0.3,9,resize_cube128_hu_m600_1500
1,TEST,0.64,0.6666666666666666,0.75,0.5384615384615384,0.6354889093022426,8,0.001,0.0,0.3,9,resize_cube128_hu_m600_1500
2,VALIDATION,0.75,0.7368421052631579,0.7777777777777778,0.7272727272727273,0.7521014330903549,8,0.001,0.0,0.3,9,resize_cube128_hu_m600_1500
2,TEST,0.52,0.45454545454545453,0.4166666666666667,0.6153846153846154,0.5063696835418333,8,0.001,0.0,0.3,9,resize_cube128_hu_m600_1500
3,VALIDATION,0.65,0.6956521739130435,0.8888888888888888,0.45454545454545453,0.6356417261637282,8,0.001,0.0,0.3,9,resize_cube128_hu_m600_1500
3,TEST,0.84,0.8571428571428571,1.0,0.6923076923076923,0.8320502943378437,8,0.001,0.0,0.3,9,resize_cube128_hu_m600_1500
4,VALIDATION,0.6,0.6363636363636364,0.7777777777777778,0.45454545454545453,0.5945883900105632,8,0.001,0.0,0.3,9,resize_cube128_hu_m600_1500
4,TEST,0.52,0.6666666666666666,1.0,0.07692307692307693,0.2773500981126146,8,0.001,0.0,0.3,9,resize_cube128_hu_m600_1500
5,VALIDATION,0.65,0.6666666666666666,0.7,0.6,0.648074069840786,8,0.001,0.0,0.3,9,resize_cube128_hu_m600_1500
5,TEST,0.64,0.6086956521739131,0.6363636363636364,0.6428571428571429,0.6396021490668313,8,0.001,0.0,0.3,9,resize_cube128_hu_m600_1500
MEAN,VALIDATION,0.62,0.6514527425282574,0.7622222222222221,0.5018181818181818,0.6113614103633306,8,0.001,0.0,0.3,9,resize_cube128_hu_m600_1500
MEAN,TEST,0.632,0.6507434594391116,0.7606060606060606,0.5131868131868131,0.5781722268722731,8,0.001,0.0,0.3,9,resize_cube128_hu_m600_1500
1,VALIDATION,0.55,0.3076923076923077,0.2222222222222222,0.8181818181818182,0.4264014327112209,8,0.001,0.0,0.5,9,resize_cube128_hu_m600_1500
1,TEST,0.44,0.125,0.08333333333333333,0.7692307692307693,0.25318484177091666,8,0.001,0.0,0.5,9,resize_cube128_hu_m600_1500
2,VALIDATION,0.75,0.7619047619047619,0.8888888888888888,0.6363636363636364,0.7521014330903549,8,0.001,0.0,0.5,9,resize_cube128_hu_m600_1500
2,TEST,0.6,0.6428571428571429,0.75,0.46153846153846156,0.5883484054145521,8,0.001,0.0,0.5,9,resize_cube128_hu_m600_1500
3,VALIDATION,0.65,0.46153846153846156,0.3333333333333333,0.9090909090909091,0.5504818825631803,8,0.001,0.0,0.5,9,resize_cube128_hu_m600_1500
3,TEST,0.8,0.782608695652174,0.75,0.8461538461538461,0.7966275068156915,8,0.001,0.0,0.5,9,resize_cube128_hu_m600_1500
4,VALIDATION,0.45,0.5217391304347826,0.6666666666666666,0.2727272727272727,0.42640143271122083,8,0.001,0.0,0.5,9,resize_cube128_hu_m600_1500
4,TEST,0.52,0.6666666666666666,1.0,0.07692307692307693,0.2773500981126146,8,0.001,0.0,0.5,9,resize_cube128_hu_m600_1500
5,VALIDATION,0.7,0.7272727272727273,0.8,0.6,0.6928203230275509,8,0.001,0.0,0.5,9,resize_cube128_hu_m600_1500
5,TEST,0.6,0.6428571428571429,0.8181818181818182,0.42857142857142855,0.592156525463792,8,0.001,0.0,0.5,9,resize_cube128_hu_m600_1500
MEAN,VALIDATION,0.6200000000000001,0.5560294777686081,0.5822222222222223,0.6472727272727273,0.5696413008207056,8,0.001,0.0,0.5,9,resize_cube128_hu_m600_1500
MEAN,TEST,0.5920000000000001,0.5719979296066253,0.6803030303030304,0.5164835164835165,0.5015334755155134,8,0.001,0.0,0.5,9,resize_cube128_hu_m600_1500
1,VALIDATION,0.5,0.5454545454545454,0.6666666666666666,0.36363636363636365,0.49236596391733095,8,0.001,1e-05,0.0,9,resize_cube128_hu_m600_1500
1,TEST,0.6,0.5833333333333334,0.5833333333333334,0.6153846153846154,0.5991446895152781,8,0.001,1e-05,0.0,9,resize_cube128_hu_m600_1500
2,VALIDATION,0.75,0.7058823529411765,0.6666666666666666,0.8181818181818182,0.7385489458759964,8,0.001,1e-05,0.0,9,resize_cube128_hu_m600_1500
2,TEST,0.56,0.42105263157894735,0.3333333333333333,0.7692307692307693,0.5063696835418333,8,0.001,1e-05,0.0,9,resize_cube128_hu_m600_1500
3,VALIDATION,0.65,0.5882352941176471,0.5555555555555556,0.7272727272727273,0.6356417261637283,8,0.001,1e-05,0.0,9,resize_cube128_hu_m600_1500
3,TEST,0.64,0.6666666666666666,0.75,0.5384615384615384,0.6354889093022426,8,0.001,1e-05,0.0,9,resize_cube128_hu_m600_1500
4,VALIDATION,0.65,0.5882352941176471,0.5555555555555556,0.7272727272727273,0.6356417261637283,8,0.001,1e-05,0.0,9,resize_cube128_hu_m600_1500
4,TEST,0.48,0.43478260869565216,0.4166666666666667,0.5384615384615384,0.47366546671567095,8,0.001,1e-05,0.0,9,resize_cube128_hu_m600_1500
5,VALIDATION,0.65,0.6666666666666666,0.7,0.6,0.648074069840786,8,0.001,1e-05,0.0,9,resize_cube128_hu_m600_1500
5,TEST,0.76,0.6666666666666666,0.5454545454545454,0.9285714285714286,0.7116835718867666,8,0.001,1e-05,0.0,9,resize_cube128_hu_m600_1500
MEAN,VALIDATION,0.6399999999999999,0.6188948306595365,0.6288888888888889,0.6472727272727273,0.630054486392314,8,0.001,1e-05,0.0,9,resize_cube128_hu_m600_1500
MEAN,TEST,0.608,0.5545003813882532,0.5257575757575758,0.678021978021978,0.5852704641923583,8,0.001,1e-05,0.0,9,resize_cube128_hu_m600_1500
1,VALIDATION,0.5,0.5454545454545454,0.6666666666666666,0.36363636363636365,0.49236596391733095,8,0.001,1e-05,0.3,9,resize_cube128_hu_m600_1500
1,TEST,0.64,0.6666666666666666,0.75,0.5384615384615384,0.6354889093022426,8,0.001,1e-05,0.3,9,resize_cube128_hu_m600_1500
2,VALIDATION,0.75,0.7058823529411765,0.6666666666666666,0.8181818181818182,0.7385489458759964,8,0.001,1e-05,0.3,9,resize_cube128_hu_m600_1500
2,TEST,0.48,0.3157894736842105,0.25,0.6923076923076923,0.41602514716892186,8,0.001,1e-05,0.3,9,resize_cube128_hu_m600_1500
3,VALIDATION,0.6,0.6923076923076923,1.0,0.2727272727272727,0.5222329678670935,8,0.001,1e-05,0.3,9,resize_cube128_hu_m600_1500
3,TEST,0.64,0.7272727272727273,1.0,0.3076923076923077,0.5547001962252291,8,0.001,1e-05,0.3,9,resize_cube128_hu_m600_1500
4,VALIDATION,0.6,0.6363636363636364,0.7777777777777778,0.45454545454545453,0.5945883900105632,8,0.001,1e-05,0.3,9,resize_cube128_hu_m600_1500
4,TEST,0.48,0.6285714285714286,0.9166666666666666,0.07692307692307693,0.2655425022718972,8,0.001,1e-05,0.3,9,resize_cube128_hu_m600_1500
5,VALIDATION,0.7,0.7272727272727273,0.8,0.6,0.6928203230275509,8,0.001,1e-05,0.3,9,resize_cube128_hu_m600_1500
5,TEST,0.68,0.6923076923076923,0.8181818181818182,0.5714285714285714,0.6837634587578277,8,0.001,1e-05,0.3,9,resize_cube128_hu_m600_1500
MEAN,VALIDATION,0.6300000000000001,0.6614561908679557,0.7822222222222222,0.5018181818181818,0.608111318139707,8,0.001,1e-05,0.3,9,resize_cube128_hu_m600_1500
MEAN,TEST,0.5840000000000001,0.6061215977005452,0.746969696969697,0.4373626373626374,0.5111040427452237,8,0.001,1e-05,0.3,9,resize_cube128_hu_m600_1500
1,VALIDATION,0.4,0.5,0.6666666666666666,0.18181818181818182,0.3481553119113957,8,0.001,1e-05,0.5,9,resize_cube128_hu_m600_1500
1,TEST,0.6,0.6875,0.9166666666666666,0.3076923076923077,0.5310850045437944,8,0.001,1e-05,0.5,9,resize_cube128_hu_m600_1500
2,VALIDATION,0.7,0.6666666666666666,0.6666666666666666,0.7272727272727273,0.6963106238227914,8,0.001,1e-05,0.5,9,resize_cube128_hu_m600_1500
2,TEST,0.44,0.4166666666666667,0.4166666666666667,0.46153846153846156,0.4385290096535146,8,0.001,1e-05,0.5,9,resize_cube128_hu_m600_1500
3,VALIDATION,0.55,0.6086956521739131,0.7777777777777778,0.36363636363636365,0.5318160234783105,8,0.001,1e-05,0.5,9,resize_cube128_hu_m600_1500
3,TEST,0.6,0.6875,0.9166666666666666,0.3076923076923077,0.5310850045437944,8,0.001,1e-05,0.5,9,resize_cube128_hu_m600_1500
4,VALIDATION,0.6,0.6363636363636364,0.7777777777777778,0.45454545454545453,0.5945883900105632,8,0.001,1e-05,0.5,9,resize_cube128_hu_m600_1500
4,TEST,0.6,0.6428571428571429,0.75,0.46153846153846156,0.5883484054145521,8,0.001,1e-05,0.5,9,resize_cube128_hu_m600_1500
5,VALIDATION,0.7,0.7272727272727273,0.8,0.6,0.6928203230275509,8,0.001,1e-05,0.5,9,resize_cube128_hu_m600_1500
5,TEST,0.6,0.6428571428571429,0.8181818181818182,0.42857142857142855,0.592156525463792,8,0.001,1e-05,0.5,9,resize_cube128_hu_m600_1500
MEAN,VALIDATION,0.5900000000000001,0.6277997364953887,0.7377777777777779,0.4654545454545455,0.5727381344501223,8,0.001,1e-05,0.5,9,resize_cube128_hu_m600_1500
MEAN,TEST,0.5680000000000001,0.6154761904761905,0.7636363636363637,0.39340659340659345,0.5362407899238895,8,0.001,1e-05,0.5,9,resize_cube128_hu_m600_1500
1,VALIDATION,0.5,0.5,0.5555555555555556,0.45454545454545453,0.502518907629606,16,0.001,0.0,0.0,9,resize_cube128_hu_m600_1500
1,TEST,0.64,0.5714285714285714,0.5,0.7692307692307693,0.6201736729460423,16,0.001,0.0,0.0,9,resize_cube128_hu_m600_1500
