fold,set,accuracy,f1,tpr,tnr,gmean,auc,batch_size,learning_rate,weight_decay,dropout_prob,seed,preprocessed_dir
2,TEST,0.4,0.4827586206896552,0.5833333333333334,0.23076923076923078,0.36689969285267143,0.42948717948717946,4,0.001,0,0.3,8,resize_cube128_hu_m600_1500
3,VALIDATION,0.65,0.5882352941176471,0.5555555555555556,0.7272727272727273,0.6356417261637283,0.6363636363636364,4,0.001,0,0.3,8,resize_cube128_hu_m600_1500
3,TEST,0.6,0.6666666666666666,0.8333333333333334,0.38461538461538464,0.5661385170722979,0.6025641025641026,4,0.001,0,0.3,8,resize_cube128_hu_m600_1500
4,VALIDATION,0.55,0.6086956521739131,0.7777777777777778,0.36363636363636365,0.5318160234783105,0.5454545454545454,4,0.001,0,0.3,8,resize_cube128_hu_m600_1500
4,TEST,0.52,0.625,0.8333333333333334,0.23076923076923078,0.4385290096535146,0.6346153846153846,4,0.001,0,0.3,8,resize_cube128_hu_m600_1500
5,VALIDATION,0.55,0.5714285714285714,0.6,0.5,0.5477225575051661,0.56,4,0.001,0,0.3,8,resize_cube128_hu_m600_1500
5,TEST,0.8,0.782608695652174,0.8181818181818182,0.7857142857142857,0.8017837257372732,0.8311688311688312,4,0.001,0,0.3,8,resize_cube128_hu_m600_1500
MEAN,VALIDATION,0.6,0.6203385702106929,0.72,0.5,0.5870108996082191,0.5726060606060606,4,0.001,8
MEAN,TEST,0.592,0.6447401299350324,0.7636363636363638,0.434065934065934,0.5617679709236,0.6162337662337662,4,0.001,8
1,VALIDATION,0.65,0.6666666666666666,0.7777777777777778,0.5454545454545454,0.6513389472789296,0.6161616161616161,4,0.001,0,0.5,8,resize_cube128_hu_m600_1500
1,TEST,0.56,0.6206896551724138,0.75,0.38461538461538464,0.5370861555295747,0.5705128205128205,4,0.001,0,0.5,8,resize_cube128_hu_m600_1500
2,VALIDATION,0.55,0.6086956521739131,0.7777777777777778,0.36363636363636365,0.5318160234783105,0.4747474747474747,4,0.001,0,0.5,8,resize_cube128_hu_m600_1500
2,TEST,0.48,0.5185185185185185,0.5833333333333334,0.38461538461538464,0.47366546671567095,0.4487179487179487,4,0.001,0,0.5,8,resize_cube128_hu_m600_1500
3,VALIDATION,0.75,0.7619047619047619,0.8888888888888888,0.6363636363636364,0.7521014330903549,0.6969696969696969,4,0.001,0,0.5,8,resize_cube128_hu_m600_1500
3,TEST,0.52,0.625,0.8333333333333334,0.23076923076923078,0.4385290096535146,0.4935897435897436,4,0.001,0,0.5,8,resize_cube128_hu_m600_1500
4,VALIDATION,0.6,0.5555555555555556,0.5555555555555556,0.6363636363636364,0.5945883900105632,0.5151515151515151,4,0.001,0,0.5,8,resize_cube128_hu_m600_1500
4,TEST,0.52,0.25,0.16666666666666666,0.8461538461538461,0.3755338080994054,0.6538461538461537,4,0.001,0,0.5,8,resize_cube128_hu_m600_1500
5,VALIDATION,0.65,0.6956521739130435,0.8,0.5,0.6324555320336759,0.53,4,0.001,0,0.5,8,resize_cube128_hu_m600_1500
5,TEST,0.72,0.72,0.8181818181818182,0.6428571428571429,0.7252406676228423,0.7012987012987013,4,0.001,0,0.5,8,resize_cube128_hu_m600_1500
MEAN,VALIDATION,0.64,0.6576949620427881,0.76,0.5363636363636364,0.6324600651783668,0.5666060606060606,4,0.001,8
MEAN,TEST,0.5599999999999999,0.5468416347381865,0.6303030303030304,0.4978021978021978,0.5100110215242016,0.5735930735930735,4,0.001,8
1,VALIDATION,0.55,0.64,0.8888888888888888,0.2727272727272727,0.4923659639173309,0.6666666666666667,4,0.001,1e-05,0,8,resize_cube128_hu_m600_1500
1,TEST,0.44,0.5,0.5833333333333334,0.3076923076923077,0.42365927286816174,0.45512820512820507,4,0.001,1e-05,0,8,resize_cube128_hu_m600_1500
2,VALIDATION,0.6,0.5,0.4444444444444444,0.7272727272727273,0.5685352436149611,0.5555555555555556,4,0.001,1e-05,0,8,resize_cube128_hu_m600_1500
2,TEST,0.44,0.3,0.25,0.6153846153846154,0.3922322702763681,0.6153846153846154,4,0.001,1e-05,0,8,resize_cube128_hu_m600_1500
3,VALIDATION,0.75,0.6666666666666666,0.5555555555555556,0.9090909090909091,0.7106690545187014,0.7373737373737373,4,0.001,1e-05,0,8,resize_cube128_hu_m600_1500
3,TEST,0.44,0.2222222222222222,0.16666666666666666,0.6923076923076923,0.3396831102433787,0.3782051282051282,4,0.001,1e-05,0,8,resize_cube128_hu_m600_1500
4,VALIDATION,0.65,0.5882352941176471,0.5555555555555556,0.7272727272727273,0.6356417261637283,0.5757575757575757,4,0.001,1e-05,0,8,resize_cube128_hu_m600_1500
4,TEST,0.6,0.5454545454545454,0.5,0.6923076923076923,0.5883484054145521,0.6282051282051282,4,0.001,1e-05,0,8,resize_cube128_hu_m600_1500
5,VALIDATION,0.65,0.6666666666666666,0.7,0.6,0.648074069840786,0.6799999999999999,4,0.001,1e-05,0,8,resize_cube128_hu_m600_1500
5,TEST,0.84,0.8181818181818182,0.8181818181818182,0.8571428571428571,0.8374357893586238,0.8376623376623376,4,0.001,1e-05,0,8,resize_cube128_hu_m600_1500
MEAN,VALIDATION,0.6399999999999999,0.612313725490196,0.6288888888888889,0.6472727272727273,0.6110572116111015,0.643070707070707,4,0.001,8
MEAN,TEST,0.5519999999999999,0.4771717171717172,0.4636363636363637,0.6329670329670329,0.516271769632217,0.5829170829170829,4,0.001,8
1,VALIDATION,0.65,0.6666666666666666,0.7777777777777778,0.5454545454545454,0.6513389472789296,0.5656565656565656,4,0.001,1e-05,0.3,8,resize_cube128_hu_m600_1500
1,TEST,0.56,0.6206896551724138,0.75,0.38461538461538464,0.5370861555295747,0.5961538461538461,4,0.001,1e-05,0.3,8,resize_cube128_hu_m600_1500
2,VALIDATION,0.5,0.5454545454545454,0.6666666666666666,0.36363636363636365,0.49236596391733095,0.45454545454545453,4,0.001,1e-05,0.3,8,resize_cube128_hu_m600_1500
2,TEST,0.48,0.5185185185185185,0.5833333333333334,0.38461538461538464,0.47366546671567095,0.4358974358974359,4,0.001,1e-05,0.3,8,resize_cube128_hu_m600_1500
3,VALIDATION,0.7,0.7272727272727273,0.8888888888888888,0.5454545454545454,0.6963106238227913,0.6262626262626262,4,0.001,1e-05,0.3,8,resize_cube128_hu_m600_1500
3,TEST,0.56,0.6666666666666666,0.9166666666666666,0.23076923076923078,0.45993310550389993,0.532051282051282,4,0.001,1e-05,0.3,8,resize_cube128_hu_m600_1500
4,VALIDATION,0.55,0.6086956521739131,0.7777777777777778,0.36363636363636365,0.5318160234783105,0.494949494949495,4,0.001,1e-05,0.3,8,resize_cube128_hu_m600_1500
4,TEST,0.72,0.6666666666666666,0.5833333333333334,0.8461538461538461,0.7025594235292439,0.6794871794871794,4,0.001,1e-05,0.3,8,resize_cube128_hu_m600_1500
5,VALIDATION,0.6,0.6666666666666666,0.8,0.4,0.5656854249492381,0.53,4,0.001,1e-05,0.3,8,resize_cube128_hu_m600_1500
5,TEST,0.72,0.72,0.8181818181818182,0.6428571428571429,0.7252406676228423,0.7597402597402597,4,0.001,1e-05,0.3,8,resize_cube128_hu_m600_1500
MEAN,VALIDATION,0.6,0.6429512516469038,0.7822222222222222,0.44363636363636366,0.5875033966893202,0.5342828282828282,4,0.001,8
MEAN,TEST,0.608,0.6385083014048532,0.7303030303030303,0.4978021978021978,0.5796969637802464,0.6006660006660006,4,0.001,8
1,VALIDATION,0.65,0.6666666666666666,0.7777777777777778,0.5454545454545454,0.6513389472789296,0.6464646464646464,4,0.001,1e-05,0.5,8,resize_cube128_hu_m600_1500
1,TEST,0.6,0.6428571428571429,0.75,0.46153846153846156,0.5883484054145521,0.5705128205128205,4,0.001,1e-05,0.5,8,resize_cube128_hu_m600_1500
2,VALIDATION,0.55,0.6086956521739131,0.7777777777777778,0.36363636363636365,0.5318160234783105,0.4444444444444444,4,0.001,1e-05,0.5,8,resize_cube128_hu_m600_1500
2,TEST,0.48,0.5185185185185185,0.5833333333333334,0.38461538461538464,0.47366546671567095,0.4230769230769231,4,0.001,1e-05,0.5,8,resize_cube128_hu_m600_1500
3,VALIDATION,0.65,0.6956521739130435,0.8888888888888888,0.45454545454545453,0.6356417261637282,0.6464646464646464,4,0.001,1e-05,0.5,8,resize_cube128_hu_m600_1500
3,TEST,0.56,0.6451612903225806,0.8333333333333334,0.3076923076923077,0.5063696835418333,0.5384615384615384,4,0.001,1e-05,0.5,8,resize_cube128_hu_m600_1500
4,VALIDATION,0.55,0.5263157894736842,0.5555555555555556,0.5454545454545454,0.5504818825631803,0.5050505050505051,4,0.001,1e-05,0.5,8,resize_cube128_hu_m600_1500
4,TEST,0.52,0.25,0.16666666666666666,0.8461538461538461,0.3755338080994054,0.6538461538461537,4,0.001,1e-05,0.5,8,resize_cube128_hu_m600_1500
5,VALIDATION,0.6,0.42857142857142855,0.3,0.9,0.5196152422706632,0.47,4,0.001,1e-05,0.5,8,resize_cube128_hu_m600_1500
5,TEST,0.6,0.2857142857142857,0.18181818181818182,0.9285714285714286,0.4108907018066591,0.7532467532467533,4,0.001,1e-05,0.5,8,resize_cube128_hu_m600_1500
MEAN,VALIDATION,0.6000000000000001,0.5851803421597471,0.6599999999999999,0.5618181818181818,0.5777787643509622,0.5424848484848483,4,0.001,8
MEAN,TEST,0.552,0.4684502474825055,0.503030303030303,0.5857142857142857,0.4709616131156242,0.5878288378288378,4,0.001,8
1,VALIDATION,0.55,0.5714285714285714,0.6666666666666666,0.45454545454545453,0.5504818825631803,0.4545454545454546,8,0.001,0,0,8,resize_cube128_hu_m600_1500
1,TEST,0.56,0.5217391304347826,0.5,0.6153846153846154,0.5547001962252291,0.532051282051282,8,0.001,0,0,8,resize_cube128_hu_m600_1500
2,VALIDATION,0.6,0.3333333333333333,0.2222222222222222,0.9090909090909091,0.4494665749754947,0.5858585858585859,8,0.001,0,0,8,resize_cube128_hu_m600_1500
2,TEST,0.56,0.15384615384615385,0.08333333333333333,1.0,0.28867513459481287,0.5512820512820513,8,0.001,0,0,8,resize_cube128_hu_m600_1500
3,VALIDATION,0.75,0.7368421052631579,0.7777777777777778,0.7272727272727273,0.7521014330903549,0.7373737373737372,8,0.001,0,0,8,resize_cube128_hu_m600_1500
3,TEST,0.44,0.3,0.25,0.6153846153846154,0.3922322702763681,0.4230769230769231,8,0.001,0,0,8,resize_cube128_hu_m600_1500
4,VALIDATION,0.6,0.6,0.6666666666666666,0.5454545454545454,0.6030226891555273,0.5858585858585859,8,0.001,0,0,8,resize_cube128_hu_m600_1500
4,TEST,0.6,0.6428571428571429,0.75,0.46153846153846156,0.5883484054145521,0.6410256410256411,8,0.001,0,0,8,resize_cube128_hu_m600_1500
5,VALIDATION,0.65,0.6956521739130435,0.8,0.5,0.6324555320336759,0.66,8,0.001,0,0,8,resize_cube128_hu_m600_1500
5,TEST,0.6,0.6666666666666666,0.9090909090909091,0.35714285714285715,0.5698028822981898,0.6363636363636364,8,0.001,0,0,8,resize_cube128_hu_m600_1500
MEAN,VALIDATION,0.63,0.5874512367876212,0.6266666666666666,0.6272727272727272,0.5975056223636466,0.6047272727272727,8,0.001,8
MEAN,TEST,0.552,0.4570218187609492,0.49848484848484853,0.6098901098901099,0.4787517777618304,0.5567599067599068,8,0.001,8
1,VALIDATION,0.65,0.6666666666666666,0.7777777777777778,0.5454545454545454,0.6513389472789296,0.5555555555555556,8,0.001,0,0.3,8,resize_cube128_hu_m600_1500
1,TEST,0.6,0.6428571428571429,0.75,0.46153846153846156,0.5883484054145521,0.6666666666666666,8,0.001,0,0.3,8,resize_cube128_hu_m600_1500
2,VALIDATION,0.6,0.6666666666666666,0.8888888888888888,0.36363636363636365,0.5685352436149611,0.45454545454545453,8,0.001,0,0.3,8,resize_cube128_hu_m600_1500
2,TEST,0.4,0.4827586206896552,0.5833333333333334,0.23076923076923078,0.36689969285267143,0.4358974358974359,8,0.001,0,0.3,8,resize_cube128_hu_m600_1500
3,VALIDATION,0.55,0.47058823529411764,0.4444444444444444,0.6363636363636364,0.5318160234783105,0.606060606060606,8,0.001,0,0.3,8,resize_cube128_hu_m600_1500
3,TEST,0.6,0.6666666666666666,0.8333333333333334,0.38461538461538464,0.5661385170722979,0.5256410256410257,8,0.001,0,0.3,8,resize_cube128_hu_m600_1500
4,VALIDATION,0.55,0.6086956521739131,0.7777777777777778,0.36363636363636365,0.5318160234783105,0.5656565656565656,8,0.001,0,0.3,8,resize_cube128_hu_m600_1500
4,TEST,0.44,0.36363636363636365,0.3333333333333333,0.5384615384615384,0.4236592728681617,0.5064102564102564,8,0.001,0,0.3,8,resize_cube128_hu_m600_1500
5,VALIDATION,0.6,0.6363636363636364,0.7,0.5,0.5916079783099616,0.51,8,0.001,0,0.3,8,resize_cube128_hu_m600_1500
5,TEST,0.68,0.6923076923076923,0.8181818181818182,0.5714285714285714,0.6837634587578277,0.7012987012987013,8,0.001,0,0.3,8,resize_cube128_hu_m600_1500
MEAN,VALIDATION,0.5900000000000001,0.609796171433,0.7177777777777777,0.4818181818181818,0.5750228432320947,0.5383636363636363,8,0.001,8
MEAN,TEST,0.544,0.5696452972315041,0.6636363636363638,0.4373626373626374,0.5257618693931022,0.5671828171828172,8,0.001,8
1,VALIDATION,0.5,0.6428571428571429,1.0,0.09090909090909091,0.30151134457776363,0.696969696969697,8,0.001,0,0.5,8,resize_cube128_hu_m600_1500
1,TEST,0.48,0.6285714285714286,0.9166666666666666,0.07692307692307693,0.2655425022718972,0.6025641025641026,8,0.001,0,0.5,8,resize_cube128_hu_m600_1500
2,VALIDATION,0.55,0.6086956521739131,0.7777777777777778,0.36363636363636365,0.5318160234783105,0.4646464646464646,8,0.001,0,0.5,8,resize_cube128_hu_m600_1500
2,TEST,0.48,0.5185185185185185,0.5833333333333334,0.38461538461538464,0.47366546671567095,0.44871794871794873,8,0.001,0,0.5,8,resize_cube128_hu_m600_1500
3,VALIDATION,0.65,0.6956521739130435,0.8888888888888888,0.45454545454545453,0.6356417261637282,0.6363636363636364,8,0.001,0,0.5,8,resize_cube128_hu_m600_1500
3,TEST,0.52,0.625,0.8333333333333334,0.23076923076923078,0.4385290096535146,0.5833333333333334,8,0.001,0,0.5,8,resize_cube128_hu_m600_1500
4,VALIDATION,0.5,0.5833333333333334,0.7777777777777778,0.2727272727272727,0.4605661864718383,0.4747474747474747,8,0.001,0,0.5,8,resize_cube128_hu_m600_1500
4,TEST,0.48,0.6060606060606061,0.8333333333333334,0.15384615384615385,0.3580574370197165,0.6153846153846154,8,0.001,0,0.5,8,resize_cube128_hu_m600_1500
5,VALIDATION,0.6,0.6666666666666666,0.8,0.4,0.5656854249492381,0.52,8,0.001,0,0.5,8,resize_cube128_hu_m600_1500
5,TEST,0.72,0.72,0.8181818181818182,0.6428571428571429,0.7252406676228423,0.7402597402597403,8,0.001,0,0.5,8,resize_cube128_hu_m600_1500
MEAN,VALIDATION,0.56,0.6394409937888199,0.8488888888888889,0.3163636363636364,0.4990441411281757,0.5585454545454545,8,0.001,8
MEAN,TEST,0.5359999999999999,0.6196301106301106,0.7969696969696971,0.2978021978021978,0.4522070166567283,0.5980519480519481,8,0.001,8
1,VALIDATION,0.6,0.6,0.6666666666666666,0.5454545454545454,0.6030226891555273,0.595959595959596,8,0.001,1e-05,0,8,resize_cube128_hu_m600_1500
1,TEST,0.6,0.6428571428571429,0.75,0.46153846153846156,0.5883484054145521,0.6282051282051282,8,0.001,1e-05,0,8,resize_cube128_hu_m600_1500
2,VALIDATION,0.5,0.4444444444444444,0.4444444444444444,0.5454545454545454,0.4923659639173309,0.47474747474747475,8,0.001,1e-05,0,8,resize_cube128_hu_m600_1500
2,TEST,0.48,0.43478260869565216,0.4166666666666667,0.5384615384615384,0.47366546671567095,0.4807692307692307,8,0.001,1e-05,0,8,resize_cube128_hu_m600_1500
3,VALIDATION,0.75,0.7368421052631579,0.7777777777777778,0.7272727272727273,0.7521014330903549,0.797979797979798,8,0.001,1e-05,0,8,resize_cube128_hu_m600_1500
3,TEST,0.44,0.5,0.5833333333333334,0.3076923076923077,0.42365927286816174,0.46794871794871795,8,0.001,1e-05,0,8,resize_cube128_hu_m600_1500
4,VALIDATION,0.6,0.6,0.6666666666666666,0.5454545454545454,0.6030226891555273,0.6262626262626262,8,0.001,1e-05,0,8,resize_cube128_hu_m600_1500
4,TEST,0.68,0.7142857142857143,0.8333333333333334,0.5384615384615384,0.6698641270570836,0.6858974358974359,8,0.001,1e-05,0,8,resize_cube128_hu_m600_1500
5,VALIDATION,0.7,0.75,0.9,0.5,0.6708203932499369,0.6799999999999999,8,0.001,1e-05,0,8,resize_cube128_hu_m600_1500
5,TEST,0.6,0.5833333333333334,0.6363636363636364,0.5714285714285714,0.6030226891555273,0.551948051948052,8,0.001,1e-05,0,8,resize_cube128_hu_m600_1500
MEAN,VALIDATION,0.6300000000000001,0.6262573099415205,0.691111111111111,0.5727272727272726,0.6242666337137355,0.6349898989898989,8,0.001,8
MEAN,TEST,0.56,0.5750517598343686,0.6439393939393939,0.4835164835164836,0.551711992242199,0.562953712953713,8,0.001,8
1,VALIDATION,0.65,0.6666666666666666,0.7777777777777778,0.5454545454545454,0.6513389472789296,0.5656565656565656,8,0.001,1e-05,0.3,8,resize_cube128_hu_m600_1500
1,TEST,0.6,0.6428571428571429,0.75,0.46153846153846156,0.5883484054145521,0.641025641025641,8,0.001,1e-05,0.3,8,resize_cube128_hu_m600_1500
2,VALIDATION,0.6,0.6666666666666666,0.8888888888888888,0.36363636363636365,0.5685352436149611,0.4747474747474747,8,0.001,1e-05,0.3,8,resize_cube128_hu_m600_1500
2,TEST,0.44,0.5,0.5833333333333334,0.3076923076923077,0.42365927286816174,0.46153846153846156,8,0.001,1e-05,0.3,8,resize_cube128_hu_m600_1500
3,VALIDATION,0.65,0.6956521739130435,0.8888888888888888,0.45454545454545453,0.6356417261637282,0.5858585858585859,8,0.001,1e-05,0.3,8,resize_cube128_hu_m600_1500
3,TEST,0.56,0.6451612903225806,0.8333333333333334,0.3076923076923077,0.5063696835418333,0.5064102564102564,8,0.001,1e-05,0.3,8,resize_cube128_hu_m600_1500
4,VALIDATION,0.55,0.6086956521739131,0.7777777777777778,0.36363636363636365,0.5318160234783105,0.5353535353535354,8,0.001,1e-05,0.3,8,resize_cube128_hu_m600_1500
4,TEST,0.76,0.7272727272727273,0.6666666666666666,0.8461538461538461,0.7510676161988108,0.6858974358974359,8,0.001,1e-05,0.3,8,resize_cube128_hu_m600_1500
5,VALIDATION,0.55,0.5714285714285714,0.6,0.5,0.5477225575051661,0.42999999999999994,8,0.001,1e-05,0.3,8,resize_cube128_hu_m600_1500
5,TEST,0.76,0.7692307692307693,0.9090909090909091,0.6428571428571429,0.7644707871564383,0.7012987012987013,8,0.001,1e-05,0.3,8,resize_cube128_hu_m600_1500
MEAN,VALIDATION,0.6,0.6418219461697723,0.7866666666666666,0.44545454545454544,0.5870108996082191,0.5183232323232323,8,0.001,8
MEAN,TEST,0.624,0.656904385936644,0.7484848484848485,0.5131868131868133,0.6067831530359593,0.5992340992340992,8,0.001,8
1,VALIDATION,0.65,0.6956521739130435,0.8888888888888888,0.45454545454545453,0.6356417261637282,0.595959595959596,8,0.001,1e-05,0.5,8,resize_cube128_hu_m600_1500
1,TEST,0.6,0.6875,0.9166666666666666,0.3076923076923077,0.5310850045437944,0.5833333333333333,8,0.001,1e-05,0.5,8,resize_cube128_hu_m600_1500
2,VALIDATION,0.55,0.6086956521739131,0.7777777777777778,0.36363636363636365,0.5318160234783105,0.46464646464646464,8,0.001,1e-05,0.5,8,resize_cube128_hu_m600_1500
2,TEST,0.48,0.5185185185185185,0.5833333333333334,0.38461538461538464,0.47366546671567095,0.44871794871794873,8,0.001,1e-05,0.5,8,resize_cube128_hu_m600_1500
3,VALIDATION,0.65,0.5882352941176471,0.5555555555555556,0.7272727272727273,0.6356417261637283,0.6363636363636364,8,0.001,1e-05,0.5,8,resize_cube128_hu_m600_1500
3,TEST,0.6,0.6666666666666666,0.8333333333333334,0.38461538461538464,0.5661385170722979,0.5961538461538461,8,0.001,1e-05,0.5,8,resize_cube128_hu_m600_1500
4,VALIDATION,0.5,0.5833333333333334,0.7777777777777778,0.2727272727272727,0.4605661864718383,0.45454545454545453,8,0.001,1e-05,0.5,8,resize_cube128_hu_m600_1500
4,TEST,0.48,0.6060606060606061,0.8333333333333334,0.15384615384615385,0.3580574370197165,0.6346153846153846,8,0.001,1e-05,0.5,8,resize_cube128_hu_m600_1500
5,VALIDATION,0.5,0.5454545454545454,0.6,0.4,0.4898979485566356,0.48,8,0.001,1e-05,0.5,8,resize_cube128_hu_m600_1500
5,TEST,0.8,0.782608695652174,0.8181818181818182,0.7857142857142857,0.8017837257372732,0.7857142857142858,8,0.001,1e-05,0.5,8,resize_cube128_hu_m600_1500
MEAN,VALIDATION,0.5700000000000001,0.6042741997984965,0.72,0.44363636363636366,0.5507127221668482,0.5263030303030303,8,0.001,8
MEAN,TEST,0.592,0.652270897379593,0.7969696969696971,0.4032967032967033,0.5461460302177505,0.6097069597069597,8,0.001,8
1,VALIDATION,0.65,0.6956521739130435,0.8888888888888888,0.45454545454545453,0.6356417261637282,0.5656565656565656,16,0.001,0,0,8,resize_cube128_hu_m600_1500
1,TEST,0.44,0.5625,0.75,0.15384615384615385,0.3396831102433787,0.5192307692307692,16,0.001,0,0,8,resize_cube128_hu_m600_1500
2,VALIDATION,0.5,0.375,0.3333333333333333,0.6363636363636364,0.4605661864718383,0.48484848484848486,16,0.001,0,0,8,resize_cube128_hu_m600_1500
2,TEST,0.4,0.21052631578947367,0.16666666666666666,0.6153846153846154,0.32025630761017426,0.3205128205128205,16,0.001,0,0,8,resize_cube128_hu_m600_1500
3,VALIDATION,0.65,0.5333333333333333,0.4444444444444444,0.8181818181818182,0.6030226891555273,0.6363636363636365,16,0.001,0,0,8,resize_cube128_hu_m600_1500
3,TEST,0.44,0.3,0.25,0.6153846153846154,0.3922322702763681,0.3846153846153846,16,0.001,0,0,8,resize_cube128_hu_m600_1500
4,VALIDATION,0.6,0.5,0.4444444444444444,0.7272727272727273,0.5685352436149611,0.4646464646464646,16,0.001,0,0,8,resize_cube128_hu_m600_1500
4,TEST,0.68,0.6,0.5,0.8461538461538461,0.6504436355879909,0.6346153846153846,16,0.001,0,0,8,resize_cube128_hu_m600_1500
5,VALIDATION,0.6,0.6363636363636364,0.7,0.5,0.5916079783099616,0.61,16,0.001,0,0,8,resize_cube128_hu_m600_1500
5,TEST,0.72,0.631578947368421,0.5454545454545454,0.8571428571428571,0.6837634587578276,0.7597402597402598,16,0.001,0,0,8,resize_cube128_hu_m600_1500
MEAN,VALIDATION,0.6,0.5480698287220026,0.5622222222222222,0.6272727272727273,0.5718747647432033,0.5523030303030303,16,0.001,8
MEAN,TEST,0.5359999999999999,0.460921052631579,0.4424242424242424,0.6175824175824176,0.47727575649514786,0.5237429237429237,16,0.001,8
1,VALIDATION,0.65,0.6666666666666666,0.7777777777777778,0.5454545454545454,0.6513389472789296,0.6060606060606061,16,0.001,0,0.3,8,resize_cube128_hu_m600_1500
1,TEST,0.6,0.6428571428571429,0.75,0.46153846153846156,0.5883484054145521,0.5705128205128205,16,0.001,0,0.3,8,resize_cube128_hu_m600_1500
2,VALIDATION,0.55,0.6086956521739131,0.7777777777777778,0.36363636363636365,0.5318160234783105,0.4747474747474747,16,0.001,0,0.3,8,resize_cube128_hu_m600_1500
2,TEST,0.44,0.5,0.5833333333333334,0.3076923076923077,0.42365927286816174,0.4358974358974359,16,0.001,0,0.3,8,resize_cube128_hu_m600_1500
3,VALIDATION,0.7,0.75,1.0,0.45454545454545453,0.674199862463242,0.7373737373737373,16,0.001,0,0.3,8,resize_cube128_hu_m600_1500
